t_sim_s,x,y,z
32.0,6.313000000000022,3.887,0.3
32.2,6.213000000000022,3.887,0.3
32.4,6.113000000000023,3.887,0.3
32.6,6.013000000000023,3.887,0.3
32.8,5.913000000000023,3.887,0.3
33.0,5.813000000000024,3.887,0.3
33.2,5.713000000000024,3.887,0.3
33.4,5.613000000000024,3.887,0.3
33.6,5.513000000000025,3.887,0.3
33.8,5.413000000000025,3.887,0.3
34.0,5.3130000000000255,3.887,0.3
34.2,5.213000000000026,3.887,0.3
34.4,5.200000000000001,3.9739999999999753,0.3
34.6,5.200000000000001,4.073999999999975,0.3
34.8,5.200000000000001,4.173999999999975,0.3
35.0,5.200000000000001,4.273999999999974,0.3
35.2,5.200000000000001,4.373999999999974,0.3
35.4,5.200000000000001,4.4739999999999736,0.3
35.6,5.200000000000001,4.573999999999973,0.3
35.8,5.200000000000001,4.673999999999973,0.3
36.0,5.200000000000001,4.687000000000001,0.3
