t_sim_s,step,x,y,z,yaw,vx,vy,vz
0.0,1,1.7572698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.2,2,1.6872698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.4,3,1.617269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.6000000000000001,4,1.5472698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
0.8,5,1.4772698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.0,6,1.4072698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.2000000000000002,7,1.337269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.4000000000000001,8,1.2672698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.6,9,1.197269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
1.8,10,1.127269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
2.0,11,1.0572698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
2.2,12,0.9872698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
2.4000000000000004,13,0.9172698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
2.6,14,0.8472698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
2.8000000000000003,15,0.7772698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
3.0,16,0.707269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
3.2,17,0.637269859313965,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
3.4000000000000004,18,0.5672698593139649,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
3.6,19,0.49726985931396483,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
3.8000000000000003,20,0.4272698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
4.0,21,0.35726985931396493,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
4.2,22,0.28726985931396487,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
4.4,23,0.2172698593139648,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
4.6000000000000005,24,0.14726985931396475,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
4.800000000000001,25,0.07726985931396468,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
5.0,26,0.007269859313964844,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
5.2,27,-0.062730140686035,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
5.4,28,-0.13273014068603506,3.2991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
5.6000000000000005,29,-0.1427302360534668,3.239120044708252,0.4,-1.5707963267948966,0.0,-0.35,0.0
5.800000000000001,30,-0.1427302360534668,3.1691200447082517,0.4,-1.5707963267948966,0.0,-0.35,0.0
6.0,31,-0.1427302360534668,3.0991200447082523,0.4,-1.5707963267948966,0.0,-0.35,0.0
6.2,32,-0.1427302360534668,3.029120044708252,0.4,-1.5707963267948966,0.0,-0.35,0.0
6.4,33,-0.18272994995117164,2.999119758605957,0.4,3.141592653589793,-0.35,0.0,0.0
6.6000000000000005,34,-0.24273014068603516,2.9891199493408203,0.4,-1.5707963267948966,0.0,-0.35,0.0
6.800000000000001,35,-0.24273014068603516,2.9191199493408204,0.4,-1.5707963267948966,0.0,-0.35,0.0
7.0,36,-0.24273014068603516,2.8491199493408206,0.4,-1.5707963267948966,0.0,-0.35,0.0
7.2,37,-0.2627301406860352,2.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
7.4,38,-0.332730140686035,2.7991199493408203,0.4,3.141592653589793,-0.35,0.0,0.0
7.6000000000000005,39,-0.3427300453186035,2.7391198539733885,0.4,-1.5707963267948966,0.0,-0.35,0.0
7.800000000000001,40,-0.372730712890625,2.69912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
8.0,41,-0.4427307128906248,2.69912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
8.200000000000001,42,-0.5127307128906251,2.69912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
8.4,43,-0.582730712890625,2.69912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
8.6,44,-0.6527307128906248,2.69912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
8.8,45,-0.7227307128906251,2.69912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
9.0,46,-0.7427301406860352,2.6491199493408204,0.4,-1.5707963267948966,0.0,-0.35,0.0
9.200000000000001,47,-0.7627303314208986,2.5991201400756836,0.4,3.141592653589793,-0.35,0.0,0.0
9.4,48,-0.8327303314208985,2.5991201400756836,0.4,3.141592653589793,-0.35,0.0,0.0
9.600000000000001,49,-0.9027303314208988,2.5991201400756836,0.4,3.141592653589793,-0.35,0.0,0.0
9.8,50,-0.9427299499511719,2.569119758605957,0.4,-1.5707963267948966,0.0,-0.35,0.0
10.0,51,-0.9427299499511719,2.499119758605957,0.4,-1.5707963267948966,0.0,-0.35,0.0
10.200000000000001,52,-1.0127299499511722,2.499119758605957,0.4,3.141592653589793,-0.35,0.0,0.0
10.4,53,-1.0427303314208984,2.459120140075684,0.4,-1.5707963267948966,0.0,-0.35,0.0
10.600000000000001,54,-1.0527305221557621,2.399120330810547,0.4,3.141592653589793,-0.35,0.0,0.0
10.8,55,-1.1227305221557615,2.399120330810547,0.4,3.141592653589793,-0.35,0.0,0.0
11.0,56,-1.1427302360534668,2.3491200447082523,0.4,-1.5707963267948966,0.0,-0.35,0.0
11.200000000000001,57,-1.1427302360534668,2.279120044708252,0.4,-1.5707963267948966,0.0,-0.35,0.0
11.4,58,-1.1427302360534668,2.209120044708252,0.4,-1.5707963267948966,0.0,-0.35,0.0
11.600000000000001,59,-1.2027307128906255,2.19912052154541,0.4,3.141592653589793,-0.35,0.0,0.0
11.8,60,-1.2427301406860352,2.1691199493408204,0.4,-1.5707963267948966,0.0,-0.35,0.0
12.0,61,-1.2427301406860352,2.099119949340821,0.4,-1.5707963267948966,0.0,-0.35,0.0
12.200000000000001,62,-1.2427301406860352,2.02911994934082,0.4,-1.5707963267948966,0.0,-0.35,0.0
