run_uuid,source_update_id,candidate_id,origin_i,origin_j,size_i,size_j,center_x,center_y,native_source_x,native_source_y,native_score,hit_map_file
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_6_19_1_3,6,19,1,3,-5.6000003814697266,-1.7300000190734863,-5.7050118446350098,-1.9751732349395752,1.1577200401557291e-09,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_19_1_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_6_15_5_1,6,15,5,1,-5,-3.2300000190734863,-5.5250582695007324,-3.3117246627807617,0.00021377166089530156,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_15_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_2_31_5_5,2,31,5,5,-6.2000002861022949,2.1700000762939453,-6.7250585556030273,1.7613776922225952,0.0005022516036745962,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_2_31_5_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_6_22_2_5,6,22,2,5,-5.3000001907348633,-0.52999973297119141,-5.6600232124328613,-0.9386221170425415,9.493344085779129e-13,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_22_2_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_1_24_5_5,1,24,5,5,-6.5,0.070000171661376953,-7.0250582695007324,-0.33862212300300598,5.4132860418990896e-08,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_1_24_5_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_6_10_3_5,6,10,3,5,-5.3000001907348633,-4.130000114440918,-5.6150350570678711,-4.5386223793029785,1.6660301286138546e-06,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_10_3_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_4_5_5_5,4,5,5,5,-5.6000003814697266,-5.630000114440918,-6.125058650970459,-6.0386223793029785,4.8436865698978676e-13,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_4_5_5_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_6_1_3_4,6,1,3,4,-5.3000001907348633,-6.8299999237060547,-5.6150350570678711,-7.3068981170654297,1.8151128401028016e-09,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_6_1_3_4.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_8_24_4_3,8,24,4,3,-4.4000000953674316,-0.23000001907348633,-4.9700465202331543,-0.4751732349395752,9.180086293735009e-12,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_8_24_4_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_9_14_5_1,9,14,5,1,-4.1000003814697266,-3.5299997329711914,-4.625058650970459,-3.6117243766784668,0.00038105187970425132,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_14_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_9_18_5_1,9,18,5,1,-4.1000003814697266,-2.3299999237060547,-4.625058650970459,-2.4117245674133301,4.15774282737763e-09,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_18_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_9_31_5_3,9,31,5,3,-4.1000003814697266,1.869999885559082,-4.625058650970459,1.6248267889022827,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_9_31_5_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_11_3_3_2,11,3,3,2,-3.7999999523162842,-6.5300002098083496,-4.1150350570678711,-6.8434491157531738,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_11_3_3_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_10_34_5_3,10,34,5,3,-3.7999999523162842,2.7700004577636719,-4.3250584602355957,2.5248270034790039,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_10_34_5_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_11_15_5_1,11,15,5,1,-3.5,-3.2300000190734863,-4.0250582695007324,-3.3117246627807617,0.00032609850164992514,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_11_15_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_11_1_5_2,11,1,5,2,-3.5,-7.130000114440918,-4.0250582695007324,-7.4434490203857422,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_11_1_5_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_11_5_4_5,11,5,4,5,-3.5,-5.630000114440918,-4.0700464248657227,-6.0386223793029785,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_11_5_4_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_14_4_4_1,14,4,4,1,-2.5999999046325684,-6.5300002098083496,-3.1700465679168701,-6.611724853515625,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_4_4_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_12_24_5_3,12,24,5,3,-3.1999998092651367,-0.23000001907348633,-3.7250583171844482,-0.4751732349395752,1.1291058921024053e-06,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_12_24_5_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_11_27_5_1,11,27,5,1,-3.5,0.36999988555908203,-4.0250582695007324,0.28827583789825439,2.7951111792301758e-05,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_11_27_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_14_14_5_1,14,14,5,1,-2.5999999046325684,-3.5299997329711914,-3.1250581741333008,-3.6117243766784668,0.0003013522827831849,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_14_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_14_18_3_1,14,18,3,1,-2.9000000953674316,-2.3299999237060547,-3.2150347232818604,-2.4117245674133301,6.2755409403351024e-08,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_18_3_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_14_31_5_3,14,31,5,3,-2.5999999046325684,1.869999885559082,-3.1250581741333008,1.6248267889022827,0.00030252509233118994,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_14_31_5_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_15_34_4_2,15,34,4,2,-2.3000001907348633,2.7700004577636719,-2.8700466156005859,2.4565515518188477,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_15_34_4_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_15_10_3_2,15,10,3,2,-2.5999999046325684,-4.4300003051757812,-2.9150350093841553,-4.7434492111206055,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_15_10_3_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_12_19_5_5,12,19,5,5,-3.1999998092651367,-1.429999828338623,-3.7250583171844482,-1.8386222124099731,1.3095937930168938e-10,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_12_19_5_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_16_2_1_2,16,2,1,2,-2.5999999046325684,-6.8299999237060547,-2.7050116062164307,-7.1434493064880371,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_2_1_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_16_12_1_2,16,12,1,2,-2.5999999046325684,-3.8299999237060547,-2.7050116062164307,-4.1434488296508789,0.00030135228000782672,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_12_1_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_15_36_2_1,15,36,2,1,-2.5999999046325684,3.0700006484985352,-2.9600234031677246,2.9882755279541016,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_15_36_2_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_16_15_3_1,16,15,3,1,-2.3000001907348633,-3.2300000190734863,-2.615034818649292,-3.3117246627807617,0.00030135227929885207,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_15_3_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_16_27_3_1,16,27,3,1,-2.3000001907348633,0.36999988555908203,-2.615034818649292,0.28827583789825439,0.0026089938928640657,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_16_27_3_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_17_26_5_1,17,26,5,1,-1.6999998092651367,0.070000171661376953,-2.2250580787658691,-0.011724361218512058,0.0025844577162548337,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_17_26_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_18_36_2_1,18,36,2,1,-1.6999998092651367,3.0700006484985352,-2.060023307800293,2.9882755279541016,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_18_36_2_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_19_19_2_4,19,19,2,4,-1.4000000953674316,-1.429999828338623,-1.7600232362747192,-1.9068977832794189,0.00030139372041525209,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_19_19_2_4.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_19_14_2_5,19,14,2,5,-1.4000000953674316,-2.929999828338623,-1.7600232362747192,-3.3386223316192627,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_19_14_2_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_20_1_5_2,20,1,5,2,-0.79999971389770508,-7.130000114440918,-1.3250583410263062,-7.4434490203857422,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_1_5_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_19_27_5_2,19,27,5,2,-1.0999999046325684,0.67000007629394531,-1.6250581741333008,0.35655137896537781,0.00072549577476132079,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_19_27_5_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_20_8_2_2,20,8,2,2,-1.0999999046325684,-5.0299997329711914,-1.4600234031677246,-5.3434491157531738,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_8_2_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_15_5_3_5,15,5,3,5,-2.5999999046325684,-5.630000114440918,-2.9150350093841553,-6.0386223793029785,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_15_5_3_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_20_3_1_5,20,3,1,5,-1.4000000953674316,-6.2300000190734863,-1.5050117969512939,-6.6386222839355469,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_3_1_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_20_23_1_3,20,23,1,3,-1.4000000953674316,-0.52999973297119141,-1.5050117969512939,-0.77517342567443848,0.0011769646378298406,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_23_1_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_20_10_1_4,20,10,1,4,-1.4000000953674316,-4.130000114440918,-1.5050117969512939,-4.6068978309631348,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_10_1_4.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_21_14_3_2,21,14,3,2,-0.79999971389770508,-3.2300000190734863,-1.1150349378585815,-3.5434489250183105,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_14_3_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_19_31_2_5,19,31,2,5,-1.4000000953674316,2.1700000762939453,-1.7600232362747192,1.7613776922225952,0.00030136627163761303,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_19_31_2_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_21_4_3_4,21,4,3,4,-0.79999971389770508,-5.9300003051757812,-1.1150349378585815,-6.406898021697998,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_4_3_4.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_21_25_4_1,21,25,4,1,-0.5,-0.23000001907348633,-1.0700465440750122,-0.31172418594360352,0.00070574977813108841,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_25_4_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_24_3_4_5,24,3,4,5,0.40000009536743164,-6.2300000190734863,-0.17004644870758057,-6.6386222839355469,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_24_3_4_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_21_34_5_3,21,34,5,3,-0.5,2.7700004577636719,-1.0250582695007324,2.5248270034790039,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_34_5_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_21_33_4_1,21,33,4,1,-0.5,2.1700000762939453,-1.0700465440750122,2.0882759094238281,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_21_33_4_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_24_12_2_5,24,12,2,5,0.099999904632568359,-3.5299997329711914,-0.26002320647239685,-3.9386222362518311,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_24_12_2_5.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_22_26_5_1,22,26,5,1,-0.19999980926513672,0.070000171661376953,-0.72505801916122437,-0.011724361218512058,0.00030142951085199903,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_22_26_5_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_24_27_4_2,24,27,4,2,0.40000009536743164,0.67000007629394531,-0.17004644870758057,0.35655137896537781,0.00030135227933164778,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_24_27_4_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_25_1_3_2,25,1,3,2,0.40000009536743164,-7.130000114440918,0.084965363144874573,-7.4434490203857422,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_25_1_3_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_26_14_2_3,26,14,2,3,0.69999980926513672,-3.2300000190734863,0.33997675776481628,-3.4751732349395752,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_26_14_2_3.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_26_35_2_2,26,35,2,2,0.69999980926513672,3.0700006484985352,0.33997675776481628,2.7565510272979736,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_26_35_2_2.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_27_26_2_1,27,26,2,1,1,0.070000171661376953,0.63997697830200195,-0.011724361218512058,0.00030135227926769779,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_27_26_2_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_20_26_2_1,20,26,2,1,-1.0999999046325684,0.070000171661376953,-1.4600234031677246,-0.011724361218512058,0.00040737998552949355,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_20_26_2_1.f32
HCMC_NATIVE_H01_R2026092202_NAV3_20260922T065118Z,1,quadtree_17_26_3_1,17,26,3,1,-2,0.070000171661376953,-2.3150348663330078,-0.011724361218512058,0.0034823673611512479,/home/zyc/hcmc_v1_native_runs_20260922/H01_R2026092202/context_bank/source_update_0001/candidate_maps/snapshot_000001_quadtree_17_26_3_1.f32
